id,timestamp_utc,base,currency,rate
1122,2025-12-15T14:00:00,USD,MAD,9.176168
1123,2025-12-15T14:00:00,USD,MDL,16.874707
1124,2025-12-15T14:00:00,USD,MGA,4456.124279
1125,2025-12-15T14:00:00,USD,MKD,52.35934
1126,2025-12-15T14:00:00,USD,MMK,2099.7
1127,2025-12-15T14:00:00,USD,MNT,3582.15
1128,2025-12-15T14:00:00,USD,MOP,8.013921
1129,2025-12-15T14:00:00,USD,MRU,39.767197
1130,2025-12-15T14:00:00,USD,MUR,45.950004
1131,2025-12-15T14:00:00,USD,MVR,15.4
1132,2025-12-15T14:00:00,USD,MWK,1733.5164
1133,2025-12-15T14:00:00,USD,MXN,18.001652
1134,2025-12-15T14:00:00,USD,MYR,4.0925
1135,2025-12-15T14:00:00,USD,MZN,63.909994
1136,2025-12-15T14:00:00,USD,NAD,16.773085
1137,2025-12-15T14:00:00,USD,NGN,1452.51
1138,2025-12-15T14:00:00,USD,NIO,36.792484
1139,2025-12-15T14:00:00,USD,NOK,10.13897
1140,2025-12-15T14:00:00,USD,NPR,144.638553
1141,2025-12-15T14:00:00,USD,NZD,1.726838
1142,2025-12-15T14:00:00,USD,OMR,0.384501
1143,2025-12-15T14:00:00,USD,PAB,1.0
1144,2025-12-15T14:00:00,USD,PEN,3.366462
1145,2025-12-15T14:00:00,USD,PGK,4.308178
1146,2025-12-15T14:00:00,USD,PHP,58.8125
1147,2025-12-15T14:00:00,USD,PKR,280.166032
1148,2025-12-15T14:00:00,USD,PLN,3.595738
1149,2025-12-15T14:00:00,USD,PYG,6714.366128
1150,2025-12-15T14:00:00,USD,QAR,3.643512
1151,2025-12-15T14:00:00,USD,RON,4.3349
1152,2025-12-15T14:00:00,USD,RSD,99.925
1153,2025-12-15T14:00:00,USD,RUB,79.205423
1154,2025-12-15T14:00:00,USD,RWF,1455.540387
1155,2025-12-15T14:00:00,USD,SAR,3.752413
1156,2025-12-15T14:00:00,USD,SBD,8.176752
1157,2025-12-15T14:00:00,USD,SCR,14.658341
1158,2025-12-15T14:00:00,USD,SDG,601.5
1159,2025-12-15T14:00:00,USD,SEK,9.30374
1160,2025-12-15T14:00:00,USD,SGD,1.289067
1161,2025-12-15T14:00:00,USD,SHP,0.747031
1162,2025-12-15T14:00:00,USD,SLE,24.125
1163,2025-12-15T14:00:00,USD,SLL,20969.5
1164,2025-12-15T14:00:00,USD,SOS,570.351626
1165,2025-12-15T14:00:00,USD,SRD,38.548
1166,2025-12-15T14:00:00,USD,SSP,130.26
1167,2025-12-15T14:00:00,USD,STD,22281.8
1168,2025-12-15T14:00:00,USD,STN,20.846806
1169,2025-12-15T14:00:00,USD,SVC,8.747149
1170,2025-12-15T14:00:00,USD,SYP,13002.0
1171,2025-12-15T14:00:00,USD,SZL,16.776148
1172,2025-12-15T14:00:00,USD,THB,31.449
1173,2025-12-15T14:00:00,USD,TJS,9.192328
1174,2025-12-15T14:00:00,USD,TMT,3.51
1175,2025-12-15T14:00:00,USD,TND,2.923658
1176,2025-12-15T14:00:00,USD,TOP,2.40776
1177,2025-12-15T14:00:00,USD,TRY,42.698702
1178,2025-12-15T14:00:00,USD,TTD,6.784997
1179,2025-12-15T14:00:00,USD,TWD,31.334
1180,2025-12-15T14:00:00,USD,TZS,2482.5
1181,2025-12-15T14:00:00,USD,UAH,42.255797
1182,2025-12-15T14:00:00,USD,UGX,3552.749942
1183,2025-12-15T14:00:00,USD,USD,1.0
1184,2025-12-15T14:00:00,USD,UYU,39.174977
1185,2025-12-15T14:00:00,USD,UZS,12042.500188
1186,2025-12-15T14:00:00,USD,VES,267.439811
1187,2025-12-15T14:00:00,USD,VND,26319.252989
1188,2025-12-15T14:00:00,USD,VUV,122.16
1189,2025-12-15T14:00:00,USD,WST,2.816
1190,2025-12-15T14:00:00,USD,XAF,558.406463
1191,2025-12-15T14:00:00,USD,XAG,0.01568229
1192,2025-12-15T14:00:00,USD,XAU,0.00023083
1193,2025-12-15T14:00:00,USD,XCD,2.70255
1194,2025-12-15T14:00:00,USD,XCG,1.801675
1195,2025-12-15T14:00:00,USD,XDR,0.695393
1196,2025-12-15T14:00:00,USD,XOF,558.406463
1197,2025-12-15T14:00:00,USD,XPD,0.00063072
1198,2025-12-15T14:00:00,USD,XPF,101.585342
1199,2025-12-15T14:00:00,USD,XPT,0.00055667
1200,2025-12-15T14:00:00,USD,YER,238.500107
1201,2025-12-15T14:00:00,USD,ZAR,16.788539
1202,2025-12-15T14:00:00,USD,ZMW,23.065809
1203,2025-12-15T14:00:00,USD,ZWG,26.407
1204,2025-12-15T14:00:00,USD,ZWL,322.0
1205,2025-12-16T13:00:00,USD,AED,3.6725
1206,2025-12-16T13:00:00,USD,AFN,66.239126
1207,2025-12-16T13:00:00,USD,ALL,81.980796
1208,2025-12-16T13:00:00,USD,AMD,380.961831
1209,2025-12-16T13:00:00,USD,ANG,1.79
1210,2025-12-16T13:00:00,USD,AOA,912.3282
1211,2025-12-16T13:00:00,USD,ARS,1438.2683
1212,2025-12-16T13:00:00,USD,AUD,1.506481
1213,2025-12-16T13:00:00,USD,AWG,1.8025
1214,2025-12-16T13:00:00,USD,AZN,1.7
1215,2025-12-16T13:00:00,USD,BAM,1.662445
1216,2025-12-16T13:00:00,USD,BBD,2.0
1217,2025-12-16T13:00:00,USD,BDT,122.189627
1218,2025-12-16T13:00:00,USD,BGN,1.663105
1219,2025-12-16T13:00:00,USD,BHD,0.376979
1220,2025-12-16T13:00:00,USD,BIF,2964.564057
1221,2025-12-16T13:00:00,USD,BMD,1.0
1222,2025-12-16T13:00:00,USD,BND,1.289083
1223,2025-12-16T13:00:00,USD,BOB,6.908657
1224,2025-12-16T13:00:00,USD,BRL,5.4361
1225,2025-12-16T13:00:00,USD,BSD,1.0
1226,2025-12-16T13:00:00,USD,BTC,1.14671e-05
1227,2025-12-16T13:00:00,USD,BTN,90.861415
1228,2025-12-16T13:00:00,USD,BWP,13.205326
1229,2025-12-16T13:00:00,USD,BYN,2.930059
1230,2025-12-16T13:00:00,USD,BZD,2.010888
1231,2025-12-16T13:00:00,USD,CAD,1.376
1232,2025-12-16T13:00:00,USD,CDF,2298.017087
1233,2025-12-16T13:00:00,USD,CHF,0.794013
1234,2025-12-16T13:00:00,USD,CLF,0.02327
1235,2025-12-16T13:00:00,USD,CLP,912.82
1236,2025-12-16T13:00:00,USD,CNH,7.035246
1237,2025-12-16T13:00:00,USD,CNY,7.0423
1238,2025-12-16T13:00:00,USD,COP,3813.337292
1239,2025-12-16T13:00:00,USD,CRC,500.08512
1240,2025-12-16T13:00:00,USD,CUC,1.0
1241,2025-12-16T13:00:00,USD,CUP,25.75
1242,2025-12-16T13:00:00,USD,CVE,93.726876
1243,2025-12-16T13:00:00,USD,CZK,20.6511
1244,2025-12-16T13:00:00,USD,DJF,178.045813
1245,2025-12-16T13:00:00,USD,DKK,6.343108
1246,2025-12-16T13:00:00,USD,DOP,63.504081
1247,2025-12-16T13:00:00,USD,DZD,129.599733
1248,2025-12-16T13:00:00,USD,EGP,47.4388
1249,2025-12-16T13:00:00,USD,ERN,15.0
1250,2025-12-16T13:00:00,USD,ETB,155.213505
1251,2025-12-16T13:00:00,USD,EUR,0.849061
1252,2025-12-16T13:00:00,USD,FJD,2.2538
1253,2025-12-16T13:00:00,USD,FKP,0.74423
1254,2025-12-16T13:00:00,USD,GBP,0.74423
1255,2025-12-16T13:00:00,USD,GEL,2.695
1256,2025-12-16T13:00:00,USD,GGP,0.74423
1257,2025-12-16T13:00:00,USD,GHS,11.498561
1258,2025-12-16T13:00:00,USD,GIP,0.74423
1259,2025-12-16T13:00:00,USD,GMD,73.500003
1260,2025-12-16T13:00:00,USD,GNF,8694.806367
1261,2025-12-16T13:00:00,USD,GTQ,7.656609
1262,2025-12-16T13:00:00,USD,GYD,209.180617
1263,2025-12-16T13:00:00,USD,HKD,7.779075
1264,2025-12-16T13:00:00,USD,HNL,26.343438
1265,2025-12-16T13:00:00,USD,HRK,6.400207
1266,2025-12-16T13:00:00,USD,HTG,130.943661
1267,2025-12-16T13:00:00,USD,HUF,326.4475
1268,2025-12-16T13:00:00,USD,IDR,16667.529283
1269,2025-12-16T13:00:00,USD,ILS,3.221055
1270,2025-12-16T13:00:00,USD,IMP,0.74423
1271,2025-12-16T13:00:00,USD,INR,90.906608
1272,2025-12-16T13:00:00,USD,IQD,1309.860801
1273,2025-12-16T13:00:00,USD,IRR,42110.0
1274,2025-12-16T13:00:00,USD,ISK,125.66
1275,2025-12-16T13:00:00,USD,JEP,0.74423
1276,2025-12-16T13:00:00,USD,JMD,159.768543
1277,2025-12-16T13:00:00,USD,JOD,0.709
1278,2025-12-16T13:00:00,USD,JPY,154.6077
1279,2025-12-16T13:00:00,USD,KES,128.92
1280,2025-12-16T13:00:00,USD,KGS,87.45
1281,2025-12-16T13:00:00,USD,KHR,4003.450947
1282,2025-12-16T13:00:00,USD,KMF,420.000076
1283,2025-12-16T13:00:00,USD,KPW,900.0
1284,2025-12-16T13:00:00,USD,KRW,1473.480699
1285,2025-12-16T13:00:00,USD,KWD,0.30654
1286,2025-12-16T13:00:00,USD,KYD,0.833238
1287,2025-12-16T13:00:00,USD,KZT,515.378273
1288,2025-12-16T13:00:00,USD,LAK,21661.472104
1289,2025-12-16T13:00:00,USD,LBP,89550.873385
1290,2025-12-16T13:00:00,USD,LKR,309.521734
1291,2025-12-16T13:00:00,USD,LRD,176.477595
1292,2025-12-16T13:00:00,USD,LSL,16.790395
1293,2025-12-16T13:00:00,USD,LYD,5.417144
1294,2025-12-16T13:00:00,USD,MAD,9.149992
1295,2025-12-16T13:00:00,USD,MDL,16.837301
1296,2025-12-16T13:00:00,USD,MGA,4516.806335
1297,2025-12-16T13:00:00,USD,MKD,52.313722
1298,2025-12-16T13:00:00,USD,MMK,2099.7
1299,2025-12-16T13:00:00,USD,MNT,3582.15
1300,2025-12-16T13:00:00,USD,MOP,8.011679
1301,2025-12-16T13:00:00,USD,MRU,39.655407
1302,2025-12-16T13:00:00,USD,MUR,45.920001
1303,2025-12-16T13:00:00,USD,MVR,15.4
1304,2025-12-16T13:00:00,USD,MWK,1733.709447
1305,2025-12-16T13:00:00,USD,MXN,17.954212
1306,2025-12-16T13:00:00,USD,MYR,4.0855
1307,2025-12-16T13:00:00,USD,MZN,63.899993
1308,2025-12-16T13:00:00,USD,NAD,16.790966
1309,2025-12-16T13:00:00,USD,NGN,1453.25
1310,2025-12-16T13:00:00,USD,NIO,36.795582
1311,2025-12-16T13:00:00,USD,NOK,10.172581
1312,2025-12-16T13:00:00,USD,NPR,145.378474
1313,2025-12-16T13:00:00,USD,NZD,1.728571
1314,2025-12-16T13:00:00,USD,OMR,0.384499
1315,2025-12-16T13:00:00,USD,PAB,1.0
1316,2025-12-16T13:00:00,USD,PEN,3.368041
1317,2025-12-16T13:00:00,USD,PGK,4.250924
1318,2025-12-16T13:00:00,USD,PHP,58.52833
1319,2025-12-16T13:00:00,USD,PKR,280.215034
1320,2025-12-16T13:00:00,USD,PLN,3.583526
1321,2025-12-16T13:00:00,USD,PYG,6715.92036
1322,2025-12-16T13:00:00,USD,QAR,3.645598
1323,2025-12-16T13:00:00,USD,RON,4.3226
1324,2025-12-16T13:00:00,USD,RSD,99.663295
1325,2025-12-16T13:00:00,USD,RUB,79.397627
1326,2025-12-16T13:00:00,USD,RWF,1455.766726
1327,2025-12-16T13:00:00,USD,SAR,3.750659
1328,2025-12-16T13:00:00,USD,SBD,8.160045
1329,2025-12-16T13:00:00,USD,SCR,13.509612
1330,2025-12-16T13:00:00,USD,SDG,601.5
1331,2025-12-16T13:00:00,USD,SEK,9.29001
1332,2025-12-16T13:00:00,USD,SGD,1.288701
1333,2025-12-16T13:00:00,USD,SHP,0.74423
1334,2025-12-16T13:00:00,USD,SLE,22.85
1335,2025-12-16T13:00:00,USD,SLL,20969.5
1336,2025-12-16T13:00:00,USD,SOS,571.443537
1337,2025-12-16T13:00:00,USD,SRD,38.61
1338,2025-12-16T13:00:00,USD,SSP,130.26
1339,2025-12-16T13:00:00,USD,STD,22281.8
1340,2025-12-16T13:00:00,USD,STN,20.824568
1341,2025-12-16T13:00:00,USD,SVC,8.749203
1342,2025-12-16T13:00:00,USD,SYP,13002.0
1343,2025-12-16T13:00:00,USD,SZL,16.776102
1344,2025-12-16T13:00:00,USD,THB,31.485
1345,2025-12-16T13:00:00,USD,TJS,9.188564
1346,2025-12-16T13:00:00,USD,TMT,3.5
1347,2025-12-16T13:00:00,USD,TND,2.919861
1348,2025-12-16T13:00:00,USD,TOP,2.40776
1349,2025-12-16T13:00:00,USD,TRY,42.714501
1350,2025-12-16T13:00:00,USD,TTD,6.782859
1351,2025-12-16T13:00:00,USD,TWD,31.429502
1352,2025-12-16T13:00:00,USD,TZS,2470.0
1353,2025-12-16T13:00:00,USD,UAH,42.16754
1354,2025-12-16T13:00:00,USD,UGX,3559.828786
1355,2025-12-16T13:00:00,USD,USD,1.0
1356,2025-12-16T13:00:00,USD,UYU,39.117351
1357,2025-12-16T13:00:00,USD,UZS,12123.575181
1358,2025-12-16T13:00:00,USD,VES,267.439811
1359,2025-12-16T13:00:00,USD,VND,26340.050503
1360,2025-12-16T13:00:00,USD,VUV,122.16
1361,2025-12-16T13:00:00,USD,WST,2.816
1362,2025-12-16T13:00:00,USD,XAF,556.947266
1363,2025-12-16T13:00:00,USD,XAG,0.01585289
1364,2025-12-16T13:00:00,USD,XAU,0.00023285
1365,2025-12-16T13:00:00,USD,XCD,2.70255
1366,2025-12-16T13:00:00,USD,XCG,1.801963
1367,2025-12-16T13:00:00,USD,XDR,0.69418
1368,2025-12-16T13:00:00,USD,XOF,556.947266
1369,2025-12-16T13:00:00,USD,XPD,0.00062648
1370,2025-12-16T13:00:00,USD,XPF,101.319885
1371,2025-12-16T13:00:00,USD,XPT,0.00054274
1372,2025-12-16T13:00:00,USD,YER,238.45001
1373,2025-12-16T13:00:00,USD,ZAR,16.7705
1374,2025-12-16T13:00:00,USD,ZMW,22.971623
1375,2025-12-16T13:00:00,USD,ZWG,26.407
1376,2025-12-16T13:00:00,USD,ZWL,322.0
1377,2025-12-17T13:00:00,USD,AED,3.6725
1378,2025-12-17T13:00:00,USD,AFN,66.288865
1379,2025-12-17T13:00:00,USD,ALL,82.334059
1380,2025-12-17T13:00:00,USD,AMD,381.500298
1381,2025-12-17T13:00:00,USD,ANG,1.79
1382,2025-12-17T13:00:00,USD,AOA,912.144
1383,2025-12-17T13:00:00,USD,ARS,1450.2438
1384,2025-12-17T13:00:00,USD,AUD,1.509689
1385,2025-12-17T13:00:00,USD,AWG,1.8
1386,2025-12-17T13:00:00,USD,AZN,1.7
1387,2025-12-17T13:00:00,USD,BAM,1.664936
1388,2025-12-17T13:00:00,USD,BBD,2.0
1389,2025-12-17T13:00:00,USD,BDT,122.121172
1390,2025-12-17T13:00:00,USD,BGN,1.670105
1391,2025-12-17T13:00:00,USD,BHD,0.377014
1392,2025-12-17T13:00:00,USD,BIF,2954.362038
1393,2025-12-17T13:00:00,USD,BMD,1.0
1394,2025-12-17T13:00:00,USD,BND,1.291462
1395,2025-12-17T13:00:00,USD,BOB,6.905439
1396,2025-12-17T13:00:00,USD,BRL,5.4944
1397,2025-12-17T13:00:00,USD,BSD,1.0
1398,2025-12-17T13:00:00,USD,BTC,1.1496515e-05
1399,2025-12-17T13:00:00,USD,BTN,90.380572
1400,2025-12-17T13:00:00,USD,BWP,13.198884
1401,2025-12-17T13:00:00,USD,BYN,2.950951
1402,2025-12-17T13:00:00,USD,BZD,2.009977
1403,2025-12-17T13:00:00,USD,CAD,1.378477
1404,2025-12-17T13:00:00,USD,CDF,2301.693978
1405,2025-12-17T13:00:00,USD,CHF,0.795676
1406,2025-12-17T13:00:00,USD,CLF,0.023331
1407,2025-12-17T13:00:00,USD,CLP,915.21
1408,2025-12-17T13:00:00,USD,CNH,7.038066
1409,2025-12-17T13:00:00,USD,CNY,7.044
1410,2025-12-17T13:00:00,USD,COP,3837.037421
1411,2025-12-17T13:00:00,USD,CRC,499.701609
1412,2025-12-17T13:00:00,USD,CUC,1.0
1413,2025-12-17T13:00:00,USD,CUP,25.75
1414,2025-12-17T13:00:00,USD,CVE,93.866501
1415,2025-12-17T13:00:00,USD,CZK,20.762001
1416,2025-12-17T13:00:00,USD,DJF,177.956634
1417,2025-12-17T13:00:00,USD,DKK,6.37153
1418,2025-12-17T13:00:00,USD,DOP,64.333393
1419,2025-12-17T13:00:00,USD,DZD,129.422563
1420,2025-12-17T13:00:00,USD,EGP,47.5885
1421,2025-12-17T13:00:00,USD,ERN,15.0
1422,2025-12-17T13:00:00,USD,ETB,155.360406
1423,2025-12-17T13:00:00,USD,EUR,0.852755
1424,2025-12-17T13:00:00,USD,FJD,2.2795
1425,2025-12-17T13:00:00,USD,FKP,0.749348
1426,2025-12-17T13:00:00,USD,GBP,0.749348
1427,2025-12-17T13:00:00,USD,GEL,2.695
1428,2025-12-17T13:00:00,USD,GGP,0.749348
1429,2025-12-17T13:00:00,USD,GHS,11.51248
1430,2025-12-17T13:00:00,USD,GIP,0.749348
1431,2025-12-17T13:00:00,USD,GMD,73.500003
1432,2025-12-17T13:00:00,USD,GNF,8736.904601
1433,2025-12-17T13:00:00,USD,GTQ,7.654
1434,2025-12-17T13:00:00,USD,GYD,209.082639
1435,2025-12-17T13:00:00,USD,HKD,7.78068
1436,2025-12-17T13:00:00,USD,HNL,26.330052
1437,2025-12-17T13:00:00,USD,HRK,6.428251
1438,2025-12-17T13:00:00,USD,HTG,130.899202
1439,2025-12-17T13:00:00,USD,HUF,329.996235
1440,2025-12-17T13:00:00,USD,IDR,16692.638634
1441,2025-12-17T13:00:00,USD,ILS,3.222827
1442,2025-12-17T13:00:00,USD,IMP,0.749348
1443,2025-12-17T13:00:00,USD,INR,90.371008
1444,2025-12-17T13:00:00,USD,IQD,1309.16633
1445,2025-12-17T13:00:00,USD,IRR,42122.5
1446,2025-12-17T13:00:00,USD,ISK,126.19
1447,2025-12-17T13:00:00,USD,JEP,0.749348
1448,2025-12-17T13:00:00,USD,JMD,159.912577
1449,2025-12-17T13:00:00,USD,JOD,0.709
1450,2025-12-17T13:00:00,USD,JPY,155.48877273
1451,2025-12-17T13:00:00,USD,KES,128.86
1452,2025-12-17T13:00:00,USD,KGS,87.45
1453,2025-12-17T13:00:00,USD,KHR,4002.772869
1454,2025-12-17T13:00:00,USD,KMF,420.000076
1455,2025-12-17T13:00:00,USD,KPW,900.0
1456,2025-12-17T13:00:00,USD,KRW,1479.290313
1457,2025-12-17T13:00:00,USD,KWD,0.306877
1458,2025-12-17T13:00:00,USD,KYD,0.832814
1459,2025-12-17T13:00:00,USD,KZT,514.01817
1460,2025-12-17T13:00:00,USD,LAK,21647.16258
1461,2025-12-17T13:00:00,USD,LBP,89488.681014
1462,2025-12-17T13:00:00,USD,LKR,309.508143
1463,2025-12-17T13:00:00,USD,LRD,176.881255
1464,2025-12-17T13:00:00,USD,LSL,16.737221
1465,2025-12-17T13:00:00,USD,LYD,5.418761
1466,2025-12-17T13:00:00,USD,MAD,9.157129
1467,2025-12-17T13:00:00,USD,MDL,16.863676
1468,2025-12-17T13:00:00,USD,MGA,4514.977805
1469,2025-12-17T13:00:00,USD,MKD,52.532744
1470,2025-12-17T13:00:00,USD,MMK,2099.7
1471,2025-12-17T13:00:00,USD,MNT,3582.15
1472,2025-12-17T13:00:00,USD,MOP,8.007408
1473,2025-12-17T13:00:00,USD,MRU,39.734229
1474,2025-12-17T13:00:00,USD,MUR,46.049996
1475,2025-12-17T13:00:00,USD,MVR,15.41
1476,2025-12-17T13:00:00,USD,MWK,1732.882631
1477,2025-12-17T13:00:00,USD,MXN,17.980449
1478,2025-12-17T13:00:00,USD,MYR,4.0885
1479,2025-12-17T13:00:00,USD,MZN,63.909994
1480,2025-12-17T13:00:00,USD,NAD,16.736935
1481,2025-12-17T13:00:00,USD,NGN,1455.99
1482,2025-12-17T13:00:00,USD,NIO,36.77531
1483,2025-12-17T13:00:00,USD,NOK,10.220445
1484,2025-12-17T13:00:00,USD,NPR,144.605356
1485,2025-12-17T13:00:00,USD,NZD,1.730145
1486,2025-12-17T13:00:00,USD,OMR,0.384498
1487,2025-12-17T13:00:00,USD,PAB,1.0
1488,2025-12-17T13:00:00,USD,PEN,3.366461
1489,2025-12-17T13:00:00,USD,PGK,4.249345
1490,2025-12-17T13:00:00,USD,PHP,58.661493
1491,2025-12-17T13:00:00,USD,PKR,280.02303
1492,2025-12-17T13:00:00,USD,PLN,3.590227
1493,2025-12-17T13:00:00,USD,PYG,6712.562811
1494,2025-12-17T13:00:00,USD,QAR,3.643068
1495,2025-12-17T13:00:00,USD,RON,4.3429
1496,2025-12-17T13:00:00,USD,RSD,100.092
1497,2025-12-17T13:00:00,USD,RUB,80.49935
1498,2025-12-17T13:00:00,USD,RWF,1455.079583
1499,2025-12-17T13:00:00,USD,SAR,3.750843
1500,2025-12-17T13:00:00,USD,SBD,8.163401
1501,2025-12-17T13:00:00,USD,SCR,13.492595
1502,2025-12-17T13:00:00,USD,SDG,601.5
1503,2025-12-17T13:00:00,USD,SEK,9.326241
1504,2025-12-17T13:00:00,USD,SGD,1.291465
1505,2025-12-17T13:00:00,USD,SHP,0.749348
1506,2025-12-17T13:00:00,USD,SLE,23.8
1507,2025-12-17T13:00:00,USD,SLL,20969.5
1508,2025-12-17T13:00:00,USD,SOS,570.101956
1509,2025-12-17T13:00:00,USD,SRD,38.678
1510,2025-12-17T13:00:00,USD,SSP,130.26
1511,2025-12-17T13:00:00,USD,STD,22281.8
1512,2025-12-17T13:00:00,USD,STN,20.909968
1513,2025-12-17T13:00:00,USD,SVC,8.744522
1514,2025-12-17T13:00:00,USD,SYP,13002.0
1515,2025-12-17T13:00:00,USD,SZL,16.733095
1516,2025-12-17T13:00:00,USD,THB,31.5165
1517,2025-12-17T13:00:00,USD,TJS,9.202605
1518,2025-12-17T13:00:00,USD,TMT,3.51
1519,2025-12-17T13:00:00,USD,TND,2.916619
1520,2025-12-17T13:00:00,USD,TOP,2.40776
1521,2025-12-17T13:00:00,USD,TRY,42.723503
1522,2025-12-17T13:00:00,USD,TTD,6.779097
1523,2025-12-17T13:00:00,USD,TWD,31.402251
1524,2025-12-17T13:00:00,USD,TZS,2476.451
1525,2025-12-17T13:00:00,USD,UAH,42.230356
1526,2025-12-17T13:00:00,USD,UGX,3562.362661
1527,2025-12-17T13:00:00,USD,USD,1.0
1528,2025-12-17T13:00:00,USD,UYU,39.175958
1529,2025-12-17T13:00:00,USD,UZS,12098.258781
1530,2025-12-17T13:00:00,USD,VES,273.243991
1531,2025-12-17T13:00:00,USD,VND,26333.114347
1532,2025-12-17T13:00:00,USD,VUV,122.16
1533,2025-12-17T13:00:00,USD,WST,2.816
1534,2025-12-17T13:00:00,USD,XAF,559.370938
1535,2025-12-17T13:00:00,USD,XAG,0.01517774
1536,2025-12-17T13:00:00,USD,XAU,0.0002316
1537,2025-12-17T13:00:00,USD,XCD,2.70255
1538,2025-12-17T13:00:00,USD,XCG,1.801112
1539,2025-12-17T13:00:00,USD,XDR,0.694475
1540,2025-12-17T13:00:00,USD,XOF,559.370938
1541,2025-12-17T13:00:00,USD,XPD,0.00059368
1542,2025-12-17T13:00:00,USD,XPF,101.760799
1543,2025-12-17T13:00:00,USD,XPT,0.0005171
1544,2025-12-17T13:00:00,USD,YER,238.350012
1545,2025-12-17T13:00:00,USD,ZAR,16.73676
1546,2025-12-17T13:00:00,USD,ZMW,22.909742
1547,2025-12-17T13:00:00,USD,ZWG,26.407
1548,2025-12-17T13:00:00,USD,ZWL,322.0
1549,2025-12-18T16:00:00,USD,AED,3.6725
1550,2025-12-18T16:00:00,USD,AFN,66.340273
1551,2025-12-18T16:00:00,USD,ALL,82.362274
1552,2025-12-18T16:00:00,USD,AMD,381.5
1553,2025-12-18T16:00:00,USD,ANG,1.79
1554,2025-12-18T16:00:00,USD,AOA,912.144
1555,2025-12-18T16:00:00,USD,ARS,1454.2376
1556,2025-12-18T16:00:00,USD,AUD,1.511512
1557,2025-12-18T16:00:00,USD,AWG,1.8025
1558,2025-12-18T16:00:00,USD,AZN,1.7
1559,2025-12-18T16:00:00,USD,BAM,1.669612
1560,2025-12-18T16:00:00,USD,BBD,2.0
1561,2025-12-18T16:00:00,USD,BDT,122.367984
1562,2025-12-18T16:00:00,USD,BGN,1.664955
1563,2025-12-18T16:00:00,USD,BHD,0.377
1564,2025-12-18T16:00:00,USD,BIF,2958.345661
1565,2025-12-18T16:00:00,USD,BMD,1.0
1566,2025-12-18T16:00:00,USD,BND,1.291862
1567,2025-12-18T16:00:00,USD,BOB,6.914156
1568,2025-12-18T16:00:00,USD,BRL,5.5125
1569,2025-12-18T16:00:00,USD,BSD,1.0
1570,2025-12-18T16:00:00,USD,BTC,1.1307936e-05
1571,2025-12-18T16:00:00,USD,BTN,90.277757
1572,2025-12-18T16:00:00,USD,BWP,13.222921
1573,2025-12-18T16:00:00,USD,BYN,2.935755
1574,2025-12-18T16:00:00,USD,BZD,2.012439
1575,2025-12-18T16:00:00,USD,CAD,1.37666
1576,2025-12-18T16:00:00,USD,CDF,2304.610725
1577,2025-12-18T16:00:00,USD,CHF,0.79389
1578,2025-12-18T16:00:00,USD,CLF,0.023262
1579,2025-12-18T16:00:00,USD,CLP,910.44
1580,2025-12-18T16:00:00,USD,CNH,7.032941
1581,2025-12-18T16:00:00,USD,CNY,7.0417
1582,2025-12-18T16:00:00,USD,COP,3883.55
1583,2025-12-18T16:00:00,USD,CRC,498.555069
1584,2025-12-18T16:00:00,USD,CUC,1.0
1585,2025-12-18T16:00:00,USD,CUP,25.75
1586,2025-12-18T16:00:00,USD,CVE,93.933303
1587,2025-12-18T16:00:00,USD,CZK,20.788351
1588,2025-12-18T16:00:00,USD,DJF,178.185293
1589,2025-12-18T16:00:00,USD,DKK,6.371033
1590,2025-12-18T16:00:00,USD,DOP,62.874288
1591,2025-12-18T16:00:00,USD,DZD,129.783246
1592,2025-12-18T16:00:00,USD,EGP,47.5815
1593,2025-12-18T16:00:00,USD,ERN,15.0
1594,2025-12-18T16:00:00,USD,ETB,155.616649
1595,2025-12-18T16:00:00,USD,EUR,0.852737
1596,2025-12-18T16:00:00,USD,FJD,2.28425
1597,2025-12-18T16:00:00,USD,FKP,0.746558
1598,2025-12-18T16:00:00,USD,GBP,0.746558
1599,2025-12-18T16:00:00,USD,GEL,2.695
1600,2025-12-18T16:00:00,USD,GGP,0.746558
1601,2025-12-18T16:00:00,USD,GHS,11.507088
1602,2025-12-18T16:00:00,USD,GIP,0.746558
1603,2025-12-18T16:00:00,USD,GMD,73.500003
1604,2025-12-18T16:00:00,USD,GNF,8747.716807
1605,2025-12-18T16:00:00,USD,GTQ,7.663578
1606,2025-12-18T16:00:00,USD,GYD,209.345491
1607,2025-12-18T16:00:00,USD,HKD,7.780483
1608,2025-12-18T16:00:00,USD,HNL,26.355127
1609,2025-12-18T16:00:00,USD,HRK,6.425135
1610,2025-12-18T16:00:00,USD,HTG,131.049991
1611,2025-12-18T16:00:00,USD,HUF,330.50817
1612,2025-12-18T16:00:00,USD,IDR,16699.095753
1613,2025-12-18T16:00:00,USD,ILS,3.208805
1614,2025-12-18T16:00:00,USD,IMP,0.746558
1615,2025-12-18T16:00:00,USD,INR,90.176852
1616,2025-12-18T16:00:00,USD,IQD,1310.755845
1617,2025-12-18T16:00:00,USD,IRR,42110.0
1618,2025-12-18T16:00:00,USD,ISK,126.29
1619,2025-12-18T16:00:00,USD,JEP,0.746558
1620,2025-12-18T16:00:00,USD,JMD,160.101135
1621,2025-12-18T16:00:00,USD,JOD,0.709
1622,2025-12-18T16:00:00,USD,JPY,155.52657895
